purchase_id,timestamp,card_number,company,amount,location,is_fraud
7337,2025-03-28T08:09:58.824808Z,5806314829038058,Tractor Supply,95.04,Tacoma,0
7338,2025-03-28T08:39:45.824808Z,3748679445895990,CBRE Group,49.33,Kennewick,0
7339,2025-03-28T09:35:43.824808Z,5327134875608749,Intuit,161.35,Bellingham,0
7340,2025-03-28T10:28:03.824808Z,3708292112956034,Regions Financial,14.31,Spokane,0
7341,2025-03-28T10:51:05.824808Z,4770731194635439,Illinois Tool Works,24.62,Federal Way,0
7342,2025-03-28T11:33:30.824808Z,4743926177585858,Markel,6.34,Tacoma,0
7343,2025-03-28T11:47:44.824808Z,3472372731248304,Par Pacific Holdings,11.12,Renton,0
7344,2025-03-28T12:06:08.824808Z,4509650002141992,Universal Health Services,38.33,Federal Way,0
7345,2025-03-28T13:02:48.824808Z,5223360493142325,Thermo Fisher Scientific,65.39,Kirkland,0
7346,2025-03-28T13:18:34.824808Z,5156525960009246,Exxon Mobil,8.52,Vancouver,0
7347,2025-03-28T14:15:40.824808Z,5499530736435077,General Dynamics,18.95,Olympia,0
7348,2025-03-28T14:42:40.824808Z,3495644776523087,Baker Hughes,125.11,Issaquah,0
7349,2025-03-28T15:05:29.824808Z,4713895741793429,Xcel Energy,3.93,Issaquah,0
7350,2025-03-28T15:15:01.824808Z,4689103176577098,Molson Coors Beverage,70.75,Kirkland,0
7351,2025-03-28T15:37:05.824808Z,5085473818439883,EMCOR Group,62.57,Pasco,0
7352,2025-03-28T16:05:25.824808Z,3467583567256321,Omnicom Group,14.63,Olympia,0
7353,2025-03-28T16:53:14.824808Z,4564694075057679,Motorola Solutions,7.46,Everett,0
7354,2025-03-28T17:01:41.824808Z,3425122787755829,Masco,45.62,Bellingham,0
7355,2025-03-28T17:59:22.824808Z,4770731194635439,UGI,69.73,Yakima,0
7356,2025-03-28T18:49:04.824808Z,3706294085341014,Becton Dickinson,56.33,Issaquah,0
7357,2025-03-28T19:12:30.824808Z,3776842692895007,Science Applications International,7.87,Bellevue,0
7358,2025-03-28T19:20:00.824808Z,3489407086134658,MasTec,8.59,Renton,0
7359,2025-03-28T19:42:23.824808Z,4161911139719665,Carvana,14.76,Redmond,0
7360,2025-03-28T20:18:01.824808Z,3454705809484628,Corning,76.72,Tacoma,0
7361,2025-03-28T20:34:01.824808Z,5495737608182075,KeyCorp,29.75,Spokane,0
7362,2025-03-28T21:06:04.824808Z,3788897460405526,Baxter International,143.33,Richland,0
7363,2025-03-28T21:50:22.824808Z,4689103176577098,Jacobs Solutions,80.88,Vancouver,0
7364,2025-03-28T22:22:50.824808Z,5930957218304827,SVB Financial Group,170.61,Issaquah,0
7365,2025-03-28T23:11:36.824808Z,3784263685413908,Interpublic Group,33.85,Redmond,0
7366,2025-03-28T23:46:33.824808Z,5372575452516065,Centene,6.57,Renton,0
7367,2025-03-29T00:19:01.824808Z,5493103837862692,General Mills,22.79,Everett,0
7368,2025-03-29T01:04:47.824808Z,3423933288109007,Biogen,37.95,Tacoma,0
7369,2025-03-29T01:17:29.824808Z,4772662242390834,Colgate-Palmolive,35.10,Kirkland,0
7370,2025-03-29T02:10:21.824808Z,3459406027774958,IQVIA Holdings,11.43,Federal Way,0
7371,2025-03-29T02:25:39.824808Z,3723194692410922,Franklin Resources,7.63,Wenatchee,0
7372,2025-03-29T02:42:55.824808Z,5566047843154499,ServiceNow,82.62,Renton,0
7373,2025-03-29T03:13:52.824808Z,5998264857455252,Targa Resources,28.16,Renton,0
7374,2025-03-29T04:05:18.824808Z,5395528740239852,Exelon,12.15,Bellevue,0
7375,2025-03-29T04:56:32.824808Z,5438121946963167,Goldman Sachs Group,56.24,Richland,0
7376,2025-03-29T05:55:38.824808Z,3735320309404869,Progressive,29.69,Everett,0
7377,2025-03-29T06:38:15.824808Z,4308178693907235,JetBlue Airways,82.10,Wenatchee,0
7378,2025-03-29T07:13:39.824808Z,4637562205387865,Kimberly-Clark,100.97,Yakima,0
7379,2025-03-29T07:28:30.824808Z,3425551845539140,MetLife,11.83,Vancouver,0
7380,2025-03-29T07:56:49.824808Z,3753639410968463,Kyndryl Holdings,6.34,Kennewick,0
7381,2025-03-29T08:23:31.824808Z,3769749995797617,Genworth Financial,115.10,Vancouver,0
7382,2025-03-29T09:23:29.824808Z,5083487769423722,Williams-Sonoma,4.96,Everett,0
7383,2025-03-29T10:08:00.824808Z,3492943243488400,Devon Energy,13.64,Pasco,0
7384,2025-03-29T10:22:25.824808Z,3763528928151530,J.B. Hunt Transport Services,77.34,Bellingham,0
7385,2025-03-29T10:40:28.824808Z,3453744943857788,United States Steel,56.35,Seattle,0
7386,2025-03-29T11:35:35.824808Z,4449728278633620,BJ's Wholesale Club,13.39,Redmond,0
7387,2025-03-29T11:52:40.824808Z,4003972352445349,Olin,71.71,Seattle,0
7388,2025-03-29T12:02:01.824808Z,3724681831869082,Mohawk Industries,84.68,Everett,0
7389,2025-03-29T12:06:55.824808Z,3490838237284389,Gap,164.67,Everett,0
7390,2025-03-29T12:33:19.824808Z,5151311114474791,Centene,31.69,Pasco,0
7391,2025-03-29T12:44:36.824808Z,5322422278127705,Franklin Resources,58.02,Kirkland,0
7392,2025-03-29T13:03:27.824808Z,3741833539078875,Kroger,38.48,Richland,0
7393,2025-03-29T13:32:15.824808Z,4050219497450525,Coupang,36.39,Bellevue,0
7394,2025-03-29T13:38:06.824808Z,4102495572002799,Dana,94.61,Kirkland,0
7395,2025-03-29T14:19:07.824808Z,3787995887708174,Tyson Foods,72.16,Kennewick,0
7396,2025-03-29T14:43:14.824808Z,4919861824779968,Broadcom,94.62,Bellingham,0
7397,2025-03-29T15:06:54.824808Z,5596206015217567,Lumen Technologies,4.12,Olympia,0
7398,2025-03-29T15:08:25.824808Z,3739316912633288,Exxon Mobil,80.50,Everett,0
7399,2025-03-29T15:53:56.824808Z,5428365608310454,Duke Energy,24.38,Kirkland,0
7400,2025-03-29T16:15:40.824808Z,3765408567014208,Corteva,43.68,Auburn,0
7401,2025-03-29T16:54:21.824808Z,5151311114474791,Edison International,11.61,Kirkland,0
7402,2025-03-29T17:01:41.824808Z,5224959853309199,Ball,73.77,Vancouver,0
7403,2025-03-29T17:19:57.824808Z,4160686141120653,Old Republic International,97.14,Everett,0
7404,2025-03-29T17:43:05.824808Z,5767062944734443,Amazon.com,3.92,Redmond,0
7405,2025-03-29T18:34:29.824808Z,4637562205387865,Robert Half International,73.63,Pasco,0
7406,2025-03-29T18:49:04.824808Z,4993627614747971,Walgreens Boots Alliance,52.29,Tacoma,0
7407,2025-03-29T19:24:01.824808Z,4257336538031782,Cognizant Technology Solutions,3.66,Everett,0
7408,2025-03-29T19:59:16.824808Z,3763468373982636,Kinder Morgan,16.82,Kirkland,0
7409,2025-03-29T20:24:51.824808Z,3456012560647982,Massachusetts Mutual Life Insurance,63.24,Auburn,0
7410,2025-03-29T20:49:43.824808Z,5543377890191799,Xcel Energy,23.14,Pasco,0
7411,2025-03-29T21:27:11.824808Z,3486676607744707,Cigna Group,18.11,Seattle,0
7412,2025-03-29T22:02:29.824808Z,4362785339403610,Macy's,22.04,Issaquah,0
7413,2025-03-29T22:57:22.824808Z,4629135943592029,NGL Energy Partners,13.14,Everett,0
7414,2025-03-29T23:47:39.824808Z,3419149148492006,Block,237.08,Vancouver,0
7415,2025-03-30T00:07:39.824808Z,4962281579759758,Activision Blizzard,154.99,Wenatchee,0
7416,2025-03-30T00:49:13.824808Z,3704805578444031,Interpublic Group,80.28,Kirkland,0
7417,2025-03-30T01:44:56.824808Z,3432288617138543,PPG Industries,7.38,Seattle,0
7418,2025-03-30T02:26:57.824808Z,5541805909268507,Kraft Heinz,71.82,Spokane,0
7419,2025-03-30T02:27:17.824808Z,3791541929468585,Sonoco Products,89.18,Kennewick,0
7420,2025-03-30T03:09:43.824808Z,4690834267704392,Honeywell International,142.88,Everett,0
7421,2025-03-30T03:53:25.824808Z,3740267223963707,Deere,46.70,Spokane,0
7422,2025-03-30T04:08:50.824808Z,3706156293344868,PVH,8.90,Auburn,0
7423,2025-03-30T04:43:10.824808Z,4160686141120653,Massachusetts Mutual Life Insurance,31.87,Seattle,0
7424,2025-03-30T05:25:57.824808Z,4919861824779968,Dollar General,149.73,Wenatchee,0
7425,2025-03-30T05:28:22.824808Z,3496216920309686,CHS,8.38,Issaquah,0
7426,2025-03-30T05:34:19.824808Z,3492268561288020,ConocoPhillips,14.90,Bellingham,0
7427,2025-03-30T05:56:26.824808Z,3470753505003938,Fortune Brands Innovations,23.35,Pasco,0
7428,2025-03-30T06:50:12.824808Z,4158063121250856,Keurig Dr Pepper,22.26,Kirkland,0
7429,2025-03-30T07:06:14.824808Z,5973529556796605,J.B. Hunt Transport Services,39.66,Bellingham,0
7430,2025-03-30T07:29:22.824808Z,3701257303960035,AES,6.34,Seattle,0
7431,2025-03-30T08:23:27.824808Z,4364912612194603,WESCO International,8.77,Auburn,0
7432,2025-03-30T08:56:17.824808Z,3761633774437678,Interpublic Group,140.36,Tacoma,0
7433,2025-03-30T09:27:58.824808Z,4247825900726964,Baker Hughes,21.18,Kennewick,0
7434,2025-03-30T10:11:43.824808Z,4158063121250856,Kraft Heinz,12.15,Pasco,0
7435,2025-03-30T10:21:31.824808Z,5965764459414283,Archer Daniels Midland,12.63,Everett,0
7436,2025-03-30T11:17:31.824808Z,3494217797844880,Automatic Data Processing,8.15,Vancouver,0
7437,2025-03-30T12:07:38.824808Z,3795102202840457,DXC Technology,32.44,Richland,0
7438,2025-03-30T12:21:11.824808Z,3452599458053186,AbbVie,26.89,Redmond,0
7439,2025-03-30T12:59:22.824808Z,3441495339067863,Occidental Petroleum,12.44,Kennewick,0
7440,2025-03-30T13:32:39.824808Z,3795786673818206,Ingredion,42.56,Wenatchee,0
7441,2025-03-30T13:41:13.824808Z,5393540293351234,ConocoPhillips,22.18,Bellevue,0
7442,2025-03-30T14:34:41.824808Z,5290188213045165,Airbnb,43.90,Yakima,0
7443,2025-03-30T15:02:51.824808Z,3407190608247732,Kroger,8.72,Kennewick,0
7444,2025-03-30T16:00:54.824808Z,5062431453973613,Auto-Owners Insurance,112.00,Olympia,0
7445,2025-03-30T16:12:01.824808Z,5973529556796605,Boeing,20.82,Seattle,0
7446,2025-03-30T16:51:06.824808Z,3424918298507133,APA,1.69,Auburn,0
7447,2025-03-30T17:13:46.824808Z,4047120614577891,AmerisourceBergen,31.67,Bellevue,0
7448,2025-03-30T17:49:51.824808Z,4176510915953127,Marathon Petroleum,38.51,Pasco,0
7449,2025-03-30T17:51:09.824808Z,4467973078429137,Aramark,56.21,Auburn,0
7450,2025-03-30T18:18:29.824808Z,3423933288109007,Williams-Sonoma,44.56,Wenatchee,0
7451,2025-03-30T19:11:45.824808Z,3402610108403282,News Corp.,84.55,Yakima,0
7452,2025-03-30T19:32:51.824808Z,5156717073175820,Merck,17.34,Renton,0
7453,2025-03-30T20:16:19.824808Z,5009245468274577,Kimberly-Clark,71.06,Spokane,0
7454,2025-03-30T20:34:06.824808Z,4207575422143820,Eastman Chemical,15.29,Kirkland,0
7455,2025-03-30T21:14:01.824808Z,5327134875608749,Philip Morris International,2.82,Vancouver,0
7456,2025-03-30T21:40:11.824808Z,4462405713980849,Erie Insurance Group,50.33,Olympia,0
7457,2025-03-30T21:59:53.824808Z,5021865224728030,Oracle,1.92,Yakima,0
7458,2025-03-30T22:06:06.824808Z,3423933288109007,Bank of America,30.06,Issaquah,0
7459,2025-03-30T22:40:21.824808Z,5272602766241049,Berkshire Hathaway,22.51,Olympia,0
7460,2025-03-30T23:34:51.824808Z,5156717073175820,Weyerhaeuser,79.98,Seattle,0
7461,2025-03-31T00:02:16.824808Z,3739316912633288,Target,38.98,Renton,0
7462,2025-03-31T00:20:18.824808Z,5558527363148344,PG&E,6.17,Olympia,0
7463,2025-03-31T00:25:14.824808Z,4528058818717251,Marathon Oil,95.25,Federal Way,0
7464,2025-03-31T00:47:52.824808Z,5655704328286426,Mosaic,39.50,Bellingham,0
7465,2025-03-31T01:39:33.824808Z,3454705809484628,Phillips 66,6.17,Issaquah,0
7466,2025-03-31T02:35:51.824808Z,5541284536102580,Laboratory Corp. of America,38.95,Yakima,0
7467,2025-03-31T02:38:42.824808Z,4008149596074749,Henry Schein,56.63,Kirkland,0
7468,2025-03-31T03:19:18.824808Z,3488181425222356,Fidelity National Financial,68.09,Federal Way,0
7469,2025-03-31T03:32:14.824808Z,5945227458431240,A-Mark Precious Metals,11.88,Everett,0
7470,2025-03-31T04:04:44.824808Z,5348040176243166,Packaging Corp. of America,53.07,Bellingham,0
7471,2025-03-31T04:13:53.824808Z,5142510459864084,NVR,27.07,Pasco,0
7472,2025-03-31T04:25:37.824808Z,3423349143900003,Verizon Communications,14.14,Auburn,0
7473,2025-03-31T04:58:25.824808Z,4053574096620887,Cheniere Energy,10.31,Pasco,0
7474,2025-03-31T05:30:23.824808Z,4152452400097474,Ross Stores,86.30,Seattle,0
7475,2025-03-31T05:53:11.824808Z,4285870302932789,Parker-Hannifin,33.92,Auburn,0
7476,2025-03-31T06:03:28.824808Z,3722039096534788,Skechers U.S.A.,25.96,Vancouver,0
7477,2025-03-31T06:04:35.824808Z,3714500555966589,Brighthouse Financial,4.72,Federal Way,0
7478,2025-03-31T06:46:54.824808Z,4874137244980822,KKR,6.49,Everett,0
7479,2025-03-31T07:21:13.824808Z,4494735001524913,KeyCorp,74.86,Seattle,0
7480,2025-03-31T07:30:47.824808Z,3434725880728128,General Motors,77.06,Seattle,0
7481,2025-03-31T07:39:59.824808Z,3705578382052923,Reliance Steel & Aluminum,33.22,Bellingham,0
7482,2025-03-31T08:04:38.824808Z,5004844453158210,Caterpillar,164.00,Kirkland,0
7483,2025-03-31T08:08:13.824808Z,4247825900726964,Analog Devices,42.31,Redmond,0
7484,2025-03-31T08:32:27.824808Z,3443619361031319,AES,37.01,Spokane,0
7485,2025-03-31T09:09:42.824808Z,3493370017100517,Amphenol,37.31,Spokane,0
7486,2025-03-31T09:43:54.824808Z,4379913691886062,Universal Health Services,11.32,Spokane,0
7487,2025-03-31T09:43:58.824808Z,3733710368817427,Fannie Mae,11.22,Auburn,0
7488,2025-03-31T10:17:00.824808Z,3770301994576589,Opendoor Technologies,64.97,Kennewick,0
7489,2025-03-31T10:27:45.824808Z,3452235728169680,Quest Diagnostics,114.70,Richland,0
7490,2025-03-31T10:34:27.824808Z,5863090206480457,Northrop Grumman,12.29,Issaquah,0
7491,2025-03-31T11:28:49.824808Z,4253746031392164,XPO,212.01,Vancouver,0
7492,2025-03-31T12:05:16.824808Z,3736552855716267,Dover,7.06,Redmond,0
7493,2025-03-31T12:43:01.824808Z,5964393448676397,Ford Motor,33.00,Bellingham,0
7494,2025-03-31T13:35:09.824808Z,5290945401467646,Best Buy,120.70,Issaquah,0
7495,2025-03-31T14:24:02.824808Z,3459406027774958,Builders FirstSource,1.67,Bellevue,0
7496,2025-03-31T15:01:29.824808Z,5448818727387379,EMCOR Group,20.62,Auburn,0
7497,2025-03-31T15:52:22.824808Z,4514124603563148,TJX,10.10,Wenatchee,0
7498,2025-03-31T15:56:58.824808Z,4311417104622107,Airbnb,101.79,Seattle,0
7499,2025-03-31T16:06:01.824808Z,3737881248113133,United States Steel,46.93,Spokane,0
7500,2025-03-31T16:38:52.824808Z,3772063508097407,Amazon.com,60.15,Everett,0
7501,2025-03-31T17:26:28.824808Z,3744807739810581,Farmers Insurance Exchange,6.24,Bellingham,0
7502,2025-03-31T17:28:18.824808Z,4741905307484424,Knight-Swift Transportation Holdings,39.56,Federal Way,0
7503,2025-03-31T18:13:47.824808Z,3782793636923755,LPL Financial Holdings,45.01,Pasco,0
7504,2025-03-31T19:06:43.824808Z,4881122134470424,Blackstone,163.02,Richland,0
7505,2025-03-31T19:29:11.824808Z,4104591015293777,Bed Bath & Beyond,58.01,Renton,0
7506,2025-03-31T19:55:26.824808Z,4158801944486441,Qualcomm,76.34,Vancouver,0
7507,2025-03-31T20:29:47.824808Z,3407990491813676,UnitedHealth Group,189.60,Everett,0
7508,2025-03-31T21:04:41.824808Z,3426142198553141,State Street,71.13,Kennewick,0
7509,2025-03-31T21:30:08.824808Z,5981916667365935,Stanley Black & Decker,4.22,Bellingham,0
7510,2025-03-31T22:18:25.824808Z,5959342327939191,Community Health Systems,26.16,Redmond,0
7511,2025-03-31T22:50:30.824808Z,4362785339403610,Exxon Mobil,9.65,Issaquah,0
7512,2025-03-31T23:44:14.824808Z,4301726540095310,World Fuel Services,220.07,Vancouver,0
7513,2025-04-01T00:21:57.824808Z,3736528521832787,Global Partners,25.88,Issaquah,0
7514,2025-04-01T00:38:51.824808Z,4001152706351442,Carrier Global,26.23,Olympia,0
7515,2025-04-01T01:07:34.824808Z,5526848707183311,Omnicom Group,5.79,Bellevue,0
7516,2025-04-01T01:52:40.824808Z,3752338194548457,Weyerhaeuser,168.12,Vancouver,0
7517,2025-04-01T02:35:01.824808Z,3739316912633288,McKesson,20.65,Pasco,0
7518,2025-04-01T02:37:53.824808Z,4194682016506621,AmerisourceBergen,38.67,Everett,0
7519,2025-04-01T03:06:45.824808Z,4346955980158083,General Electric,57.81,Richland,0
7520,2025-04-01T03:45:30.824808Z,5260731556083446,Block,29.39,Kirkland,0
7521,2025-04-01T04:33:15.824808Z,4605076233373019,APA,26.88,Seattle,0
7522,2025-04-01T04:39:19.824808Z,3488181425222356,Cummins,40.92,Redmond,0
7523,2025-04-01T05:12:19.824808Z,4961887453976978,United Services Automobile Assn.,14.56,Redmond,0
7524,2025-04-01T06:08:06.824808Z,4316815117051559,Kinder Morgan,13.56,Pasco,0
7525,2025-04-01T06:16:28.824808Z,3425122787755829,United Natural Foods,88.33,Tacoma,0
7526,2025-04-01T07:09:25.824808Z,3722567498825685,DXC Technology,8.20,Everett,0
7527,2025-04-01T08:07:34.824808Z,3442443284027267,American Express,25.46,Bellingham,0
7528,2025-04-01T08:21:26.824808Z,5484346338556377,Alcoa,148.74,Seattle,0
7529,2025-04-01T09:13:09.824808Z,4017687479159870,Abbott Laboratories,1.36,Issaquah,0
7530,2025-04-01T09:39:54.824808Z,4917149567369896,Hartford Financial Services Group,11.15,Bellingham,0
7531,2025-04-01T09:51:37.824808Z,5915288602804746,BlackRock,49.41,Wenatchee,0
7532,2025-04-01T10:06:22.824808Z,3740267223963707,United States Steel,42.87,Renton,0
7533,2025-04-01T10:34:40.824808Z,3450369328851512,Ebay,24.06,Spokane,0
7534,2025-04-01T10:49:24.824808Z,3784970263634024,CDW,10.52,Federal Way,0
7535,2025-04-01T11:01:11.824808Z,4972788577760875,McKesson,67.16,Issaquah,0
7536,2025-04-01T11:28:26.824808Z,5836215215291090,Analog Devices,23.48,Auburn,0
7537,2025-04-01T11:56:26.824808Z,5346411245212080,ManpowerGroup,12.48,Kirkland,0
7538,2025-04-01T12:50:12.824808Z,4785840644379770,Newell Brands,19.72,Vancouver,0
7539,2025-04-01T13:17:06.824808Z,5380754427276465,Vistra,5.97,Seattle,0
7540,2025-04-01T14:06:11.824808Z,5783325754327271,Dow,149.66,Wenatchee,0
7541,2025-04-01T14:20:27.824808Z,5675139219886842,Gilead Sciences,42.77,Tacoma,0
7542,2025-04-01T14:21:38.824808Z,3415642349120669,NVR,18.23,Renton,0
7543,2025-04-01T15:02:07.824808Z,3434590411125891,Intercontinental Exchange,76.17,Bellingham,0
7544,2025-04-01T15:58:00.824808Z,5738345736692556,C.H. Robinson Worldwide,27.50,Renton,0
7545,2025-04-01T16:06:16.824808Z,4853598530824773,Principal Financial,66.27,Vancouver,0
7546,2025-04-01T16:22:55.824808Z,4542462101878238,Lam Research,96.26,Richland,0
7547,2025-04-01T17:13:55.824808Z,4555518018442337,Walmart,114.17,Everett,0
7548,2025-04-01T17:34:05.824808Z,4259682624591983,Colgate-Palmolive,88.22,Richland,0
7549,2025-04-01T18:30:16.824808Z,4611836182720391,Parker-Hannifin,70.55,Spokane,0
7550,2025-04-01T18:52:46.824808Z,3449676209518802,Chipotle Mexican Grill,32.96,Kennewick,0
7551,2025-04-01T19:48:55.824808Z,3779069504707199,International Flavors & Fragrances,156.85,Richland,0
7552,2025-04-01T20:04:19.824808Z,5509966531868732,Marriott International,13.13,Federal Way,0
7553,2025-04-01T20:49:34.824808Z,3743528812915508,Gap,53.07,Auburn,0
7554,2025-04-01T21:16:54.824808Z,3743631548117868,Raymond James Financial,28.27,Richland,0
7555,2025-04-01T21:17:37.824808Z,5554341244302433,Abbott Laboratories,10.74,Wenatchee,0
7556,2025-04-01T21:56:54.824808Z,5061159353855058,Icahn Enterprises,9.50,Redmond,0
7557,2025-04-01T22:34:41.824808Z,4337969572442426,Mondelez International,30.37,Olympia,0
7558,2025-04-01T22:52:05.824808Z,3786574114065822,Qualcomm,81.90,Olympia,0
7559,2025-04-01T23:47:38.824808Z,3713174144070294,Valero Energy,42.85,Wenatchee,0
7560,2025-04-02T00:15:39.824808Z,3419678295568812,Thor Industries,32.66,Wenatchee,0
7561,2025-04-02T00:44:18.824808Z,4304368252371386,Crown Holdings,79.25,Renton,0
7562,2025-04-02T01:43:22.824808Z,5908793657952547,CF Industries Holdings,23.60,Tacoma,0
7563,2025-04-02T02:08:14.824808Z,5767062944734443,Principal Financial,57.30,Kennewick,0
7564,2025-04-02T02:11:13.824808Z,4320388733502631,Halliburton,91.12,Issaquah,0
7565,2025-04-02T02:41:51.824808Z,5331095904203279,General Motors,63.34,Olympia,0
7566,2025-04-02T03:11:04.824808Z,3742396394141161,Marathon Petroleum,3.17,Pasco,0
7567,2025-04-02T03:53:17.824808Z,3748679445895990,Vertex Pharmaceuticals,66.00,Olympia,0
7568,2025-04-02T04:09:43.824808Z,5581854877808549,Broadcom,26.36,Redmond,0
7569,2025-04-02T04:52:57.824808Z,3716803443798992,FedEx,17.52,Federal Way,0
7570,2025-04-02T04:58:27.824808Z,4529489987426284,Marathon Oil,123.10,Redmond,0
7571,2025-04-02T05:16:19.824808Z,3763528928151530,Constellation Energy,10.38,Bellevue,0
7572,2025-04-02T05:51:13.824808Z,3463511092345966,Taylor Morrison Home,68.11,Issaquah,0
7573,2025-04-02T06:10:19.824808Z,5922882398604830,Leidos Holdings,13.95,Kirkland,0
7574,2025-04-02T06:25:54.824808Z,3748214362819730,Ryder System,23.39,Issaquah,0
7575,2025-04-02T06:58:09.824808Z,5691957174969927,Northrop Grumman,3.59,Bellevue,0
7576,2025-04-02T07:26:17.824808Z,4713895741793429,Humana,81.77,Kennewick,0
7577,2025-04-02T08:09:13.824808Z,5526848707183311,Marsh & McLennan,60.38,Spokane,0
7578,2025-04-02T08:12:29.824808Z,4487474090695991,SpartanNash,6.45,Seattle,0
7579,2025-04-02T08:43:33.824808Z,3495710559571542,Cardinal Health,44.10,Yakima,0
7580,2025-04-02T09:21:35.824808Z,4162446259845825,O'Reilly Automotive,61.30,Everett,0
7581,2025-04-02T09:26:36.824808Z,3714500555966589,Owens & Minor,75.14,Bellevue,0
7582,2025-04-02T10:13:38.824808Z,4863805517458063,Diamondback Energy,84.40,Renton,0
7583,2025-04-02T10:15:12.824808Z,5216123168347010,Home Depot,8.71,Olympia,0
7584,2025-04-02T11:07:05.824808Z,5814715097151813,Jabil,67.12,Richland,0
7585,2025-04-02T11:27:30.824808Z,4081240748062490,Constellation Brands,80.88,Seattle,0
7586,2025-04-02T12:13:13.824808Z,5856353109264876,Skechers U.S.A.,70.03,Federal Way,0
7587,2025-04-02T12:57:56.824808Z,5791477539251019,Ross Stores,48.17,Wenatchee,0
7588,2025-04-02T13:54:25.824808Z,3424918298507133,NVR,164.59,Olympia,0
7589,2025-04-02T14:45:29.824808Z,5830647086271866,CF Industries Holdings,6.25,Bellingham,0
7590,2025-04-02T14:59:19.824808Z,4282231412278956,Williams-Sonoma,23.28,Federal Way,0
7591,2025-04-02T15:53:20.824808Z,3704805578444031,Taylor Morrison Home,64.72,Vancouver,0
7592,2025-04-02T16:06:16.824808Z,3704044023509897,Unum Group,94.34,Yakima,0
7593,2025-04-02T16:24:32.824808Z,3492408296421336,Boston Scientific,41.12,Spokane,0
7594,2025-04-02T16:48:09.824808Z,3410165508605531,First American Financial,27.35,Olympia,0
7595,2025-04-02T17:08:58.824808Z,3783658467680726,DXC Technology,41.53,Auburn,0
7596,2025-04-02T17:29:53.824808Z,5367372862461935,American Tower,39.35,Federal Way,0
7597,2025-04-02T18:04:35.824808Z,4137336167489299,Land O'Lakes,48.69,Yakima,0
7598,2025-04-02T18:17:46.824808Z,4317584441838375,Uber Technologies,149.52,Everett,0
7599,2025-04-02T19:06:37.824808Z,3403385993219486,Dana,53.75,Issaquah,0
7600,2025-04-02T20:01:17.824808Z,5558527363148344,Pioneer Natural Resources,105.25,Seattle,0
7601,2025-04-02T20:57:11.824808Z,3474584871595645,Amphenol,9.83,Spokane,0
7602,2025-04-02T21:11:29.824808Z,3419149148492006,Dollar Tree,55.10,Seattle,0
7603,2025-04-02T22:01:58.824808Z,4346955980158083,Broadcom,44.68,Seattle,0
7604,2025-04-02T22:52:43.824808Z,3484747977073050,Advanced Micro Devices,71.52,Seattle,0
7605,2025-04-02T22:54:00.824808Z,5288781248988815,Celanese,45.65,Vancouver,0
7606,2025-04-02T23:09:00.824808Z,5477374219275924,Bed Bath & Beyond,60.25,Kennewick,0
7607,2025-04-02T23:37:53.824808Z,3498571206288519,Capital One Financial,60.44,Richland,0
7608,2025-04-03T00:33:02.824808Z,4187943097293888,Freddie Mac,42.81,Bellingham,0
7609,2025-04-03T01:11:40.824808Z,3412384600011344,Auto-Owners Insurance,45.58,Seattle,0
7610,2025-04-03T01:19:23.824808Z,3779171623353556,EOG Resources,144.23,Auburn,0
7611,2025-04-03T02:08:23.824808Z,3479417422088320,ABM Industries,22.64,Issaquah,0
7612,2025-04-03T02:47:09.824808Z,4429121595995571,Ingredion,55.66,Spokane,0
7613,2025-04-03T03:10:33.824808Z,4833804165745993,Airbnb,2.77,Bellevue,0
7614,2025-04-03T03:59:15.824808Z,3415642349120669,Bath & Body Works,16.30,Bellingham,0
7615,2025-04-03T04:31:02.824808Z,5514991699595342,O'Reilly Automotive,4.19,Issaquah,0
7616,2025-04-03T04:57:15.824808Z,4962281579759758,Coupang,10.94,Renton,0
7617,2025-04-03T05:22:29.824808Z,3763280460916405,Paccar,59.65,Auburn,0
7618,2025-04-03T05:35:21.824808Z,3711597588603034,TIAA,149.27,Vancouver,0
7619,2025-04-03T05:56:27.824808Z,5391633658831213,Elevance Health,5.27,Richland,0
7620,2025-04-03T06:37:46.824808Z,4462405713980849,Equitable Holdings,7.28,Issaquah,0
7621,2025-04-03T07:07:33.824808Z,4203686464498313,Wells Fargo,58.41,Auburn,0
7622,2025-04-03T07:27:07.824808Z,4962053827818334,Energy Transfer,63.33,Redmond,0
7623,2025-04-03T07:49:58.824808Z,5151311114474791,United Airlines Holdings,29.38,Wenatchee,0
7624,2025-04-03T08:31:41.824808Z,5061159353855058,FedEx,185.73,Renton,0
7625,2025-04-03T09:29:25.824808Z,3452599458053186,UnitedHealth Group,39.86,Kennewick,0
7626,2025-04-03T09:52:28.824808Z,4067521252068652,Thor Industries,51.59,Kennewick,0
7627,2025-04-03T10:20:59.824808Z,3712711388003449,Lam Research,14.03,Kennewick,0
7628,2025-04-03T10:51:05.824808Z,4858896093979744,KKR,26.87,Redmond,0
7629,2025-04-03T11:18:43.824808Z,3713174144070294,3M,17.20,Yakima,0
7630,2025-04-03T11:44:14.824808Z,3465779896467652,Broadcom,3.03,Kennewick,0
7631,2025-04-03T11:57:22.824808Z,3799517906131406,ODP,29.42,Everett,0
7632,2025-04-03T12:21:32.824808Z,3429686137165976,JPMorgan Chase,11.35,Kirkland,0
7633,2025-04-03T12:39:43.824808Z,3774032360000534,S&P Global,7.93,Federal Way,0
